id,sourceLang,targetLang,sourceString,targetString
227,en,ar-AR,respiratory tract disease,مرض الجهاز التنفسي
228,en,ar-AR,restrictions,قيود
229,en,ar-AR,resurge,الظهور مجددًا
230,en,ar-AR,RNA,حمض الريبونوكلييك (RNA)
231,en,ar-AR,rubeola,الحصبة الألمانية
232,en,ar-AR,runny nose,رشح الأنف
233,en,ar-AR,SARS,سارس
234,en,ar-AR,SARS-CoV-2,سارس كوفيد-2
235,en,ar-AR,SARS-CoV,سارس كوفيد
236,en,ar-AR,sars-related coronavirus,فيروس كورونا المتعلق بفيروس سارس
237,en,ar-AR,seasonal flu,الإنفلونزا الموسمية
238,en,ar-AR,seasonal influenza,إنفلونزا موسمية
239,en,ar-AR,secretion,إفراز
240,en,ar-AR,self-quarantine,الحجر الشخصي
241,en,ar-AR,sepsis,تلوث الدم
242,en,ar-AR,septic shock,صدمة تلوث الدم
243,en,ar-AR,Severe Acute Respiratory Syndrome,المتلازمة التنفسية الحادة الشديدة
244,en,ar-AR,shortness of breath,ضيق التنفس
245,en,ar-AR,sickened,أصابه المرض
246,en,ar-AR,sickness,مرض
247,en,ar-AR,sneeze,عطس
248,en,ar-AR,sneezes,يعطس
249,en,ar-AR,sneezing,العطس
250,en,ar-AR,social distancing,التباعد الاجتماعي
251,en,ar-AR,sore throat,التهاب الحلق
252,en,ar-AR,spanish flu,إنفلونزا إسبانية
253,en,ar-AR,specimen collection,جمع العينات
254,en,ar-AR,spread,انتشار
255,en,ar-AR,sputum,بلغم
256,en,ar-AR,stigmatisation,الرفض الاجتماعي
257,en,ar-AR,supportive,الداعم
258,en,ar-AR,surface,سطح
259,en,ar-AR,surfaces,أسطح
260,en,ar-AR,suspected infection,الاشتباه بالإصابة
261,en,ar-AR,swab,مسحة
262,en,ar-AR,swine flu,إنفلونزا الخنازير
263,en,ar-AR,symptom,عَرَض
264,en,ar-AR,symptomatic,عَرَضي
265,en,ar-AR,symptoms,الأعراض
266,en,ar-AR,targeted disinfection,التطهير المستهدف
267,en,ar-AR,test kit,لوازم الاختبار
268,en,ar-AR,testing error,خطأ في الاختبار
269,en,ar-AR,tissue damage,تلف الأنسجة
270,en,ar-AR,tp shortage,نقص مناديل الحمام
271,en,ar-AR,toilet paper shortage,نقص مناديل الحمام الورقية
272,en,ar-AR,touch,يلمس
273,en,ar-AR,touching,لمس
274,en,ar-AR,transmissibility,إمكانية انتقال المرض
275,en,ar-AR,transmissible,قابل للانتقال
276,en,ar-AR,transmission,انتقال المرض
277,en,ar-AR,transmission potential,احتمال انتقال المرض
278,en,ar-AR,typical flu,إنفلونزا تقليدية
279,en,ar-AR,underlying disease,مرض كامن
280,en,ar-AR,updates,مستجدات
281,en,ar-AR,vaccine,لقاح
282,en,ar-AR,vaccines,لقاحات
283,en,ar-AR,ventilation,التهوية
284,en,ar-AR,ventilator,جهاز التنفس الصناعي
285,en,ar-AR,ventilators,أجهزة التنفس الصناعي
286,en,ar-AR,viral infection,عدوى فيروسية
287,en,ar-AR,viral outbreak,تفشي فيروسي
288,en,ar-AR,viral pandemic,جائحة فيروسية
289,en,ar-AR,viral pneumonia,التهاب رئوي فيروسي
290,en,ar-AR,virtual care,الرعاية عن بعد
291,en,ar-AR,virulence,خبث
292,en,ar-AR,virus itself,الفيروس نفسه
293,en,ar-AR,virus outbreak,تفشي الفيروس
294,en,ar-AR,virus scare,الرعب من الفيروس
295,en,ar-AR,virus spreads,انتشار الفيروس
296,en,ar-AR,virus strain,سلاسة فيروس
297,en,ar-AR,viral transmission,انتقال فيروسي
298,en,ar-AR,vivid-19,vivid-19
299,en,ar-AR,washing hands,غسل اليدين
300,en,ar-AR,washing ones hands,غسل الشخص ليديه
301,en,ar-AR,wash your hands,غسل يديك
302,en,ar-AR,white blood cell count,عدد خلايا الدم البيضاء
303,en,ar-AR,widespread transmission,انتشار العدوى
304,en,ar-AR,working from home,العمل من المنزل
305,en,ar-AR,WFH,العمل من المنزل
306,en,ar-AR,Wuhan,ووهان
