id,sourceLang,targetLang,sourceString,targetString
81,en,el-GR,difficulty breathing,δυσκολία στην αναπνοή
82,en,el-GR,diabetes,διαβήτης
83,en,el-GR,diagnosable disease,διαγνώσιμη ασθένεια
84,en,el-GR,diagnostic protocol,διαγνωστικό πρωτόκολλο
85,en,el-GR,diagnostic testing,διαγνωστική εξέταση
86,en,el-GR,disease itself,η ίδια η ασθένεια
87,en,el-GR,disease outbreak,εμφάνιση ασθένειας
88,en,el-GR,disinfectant,απολυμαντικό
89,en,el-GR,disposable,μιας χρήσης
90,en,el-GR,droplet transmission,μετάδοση σταγονιδίων
91,en,el-GR,droplets,σταγονίδια
92,en,el-GR,dry cough,ξηρός βήχας
93,en,el-GR,dry surface contamination,επιμόλυνση ξηρής επιφάνειας
94,en,el-GR,ebola,έμπολα
95,en,el-GR,effective treatment,αποτελεσματική φροντίδα
96,en,el-GR,electron microscope,ηλεκτρονικό μικροσκόπιο
97,en,el-GR,emergency department,τμήμα επειγόντων περιστατικών
98,en,el-GR,epidemic,επιδημία
99,en,el-GR,epidemic curve,επιδημική καμπύλη
100,en,el-GR,epidemic peak,επιδημική κορύφωση
101,en,el-GR,epidemiologist,επιδημιολόγος
102,en,el-GR,exposure,έκθεση
103,en,el-GR,extreme caution,εξαιρετική προσοχή
104,en,el-GR,eye protection,προστασία ματιών
105,en,el-GR,face mask,μάσκα προσώπου
106,en,el-GR,face masks,μάσκες προσώπου
107,en,el-GR,family cluster,σύμπλεγμα οικογένειας
108,en,el-GR,fatality rate,ποσοστό θνησιμότητας
109,en,el-GR,fecal contamination,επιμόλυνση από κόπρανα
110,en,el-GR,fever,πυρετός
111,en,el-GR,flatten the infection curve,εξομάλυνση μολυσματικής καμπύλης
112,en,el-GR,flu,γρίπη
113,en,el-GR,food safety,ασφάλεια τροφίμων
114,en,el-GR,formaldehyde,φορμαλδεΰδη
115,en,el-GR,gastroenteritis,γαστρεντερίτιδα
116,en,el-GR,germicide,μικροβιοκτόνο
117,en,el-GR,global pandemic,παγκόσμια πανδημία
118,en,el-GR,global warming,παγκόσμια υπερθέρμανση
119,en,el-GR,good respiratory hygiene,καλή αναπνευστική υγιεινή
120,en,el-GR,Guangdong,Guangdong
121,en,el-GR,H1N1,H1N1
122,en,el-GR,H1N1 virus,ιός H1N1
123,en,el-GR,hand disinfectant,απολυμαντικό χεριών
124,en,el-GR,hand sanitizer,απολυμαντικό χεριών
125,en,el-GR,health care provider,πάροχος ιατρικής φροντίδας
126,en,el-GR,health crisis,κρίση υγείας
127,en,el-GR,health plan carrier,φορέας προγράμματος υγείας
128,en,el-GR,health services,υπηρεσίες υγείας
129,en,el-GR,heart failure,συγκοπή
130,en,el-GR,high fever,υψηλός πυρετός
131,en,el-GR,HIV,HIV
132,en,el-GR,hospitalize,είσοδος σε νοσοκομείο
133,en,el-GR,household bleach,χλωρίνη οικιακής χρήσης
134,en,el-GR,Hubei,Hubei
135,en,el-GR,hydrogen peroxide,υπεροξείδιο του υδρογόνου
136,en,el-GR,hygiene,υγιεινή
137,en,el-GR,immune system,ανοσοποιητικό σύστημα
138,en,el-GR,immunity,ανοσία
139,en,el-GR,immunocompromised,ανοσοκατεσταλμένο
140,en,el-GR,immunologist,ανοσολόγος
141,en,el-GR,incubation,επώαση
142,en,el-GR,incubation period,περίοδος επώασης
143,en,el-GR,indirect contact,έμμεση επαφή
144,en,el-GR,infect,μολύνω
145,en,el-GR,infection,μόλυνση
146,en,el-GR,infectious,μολυσματικό
147,en,el-GR,infectivity,μολυσματικότητα
148,en,el-GR,influenza,γρίπη
149,en,el-GR,initial transmission event,αρχικό συμβάν μετάδοσης
150,en,el-GR,intensive care equipment,εξοπλισμός εντατικής θεραπείας
151,en,el-GR,intermediate host,ενδιάμεσος φορέας
152,en,el-GR,intrauterine,ενδομήτριο
153,en,el-GR,intubation,διασωλήνωση
154,en,el-GR,isolation,απομόνωση
155,en,el-GR,Isopropanol,Ισοπροπανόλη
156,en,el-GR,laboratory test kit,εργαστηριακό κιτ δοκιμής
157,en,el-GR,laboratory testing,εργαστηριακές εξετάσεις
158,en,el-GR,lack of testing,έλλειψη εξετάσεων
159,en,el-GR,lack of tests,έλλειψη εξετάσεων
160,en,el-GR,latest updates,τελευταίες ενημερώσεις
161,en,el-GR,liver failure,ηπατική ανεπάρκεια
162,en,el-GR,local public health authority,τοπική αρχή δημόσιας υγείας
163,en,el-GR,lockdown,αποκλεισμός
164,en,el-GR,lungs,πνεύμονες
165,en,el-GR,masks,μάσκες
166,en,el-GR,measles,ιλαρά
167,en,el-GR,mechanical ventilation,μηχανικός αερισμός
168,en,el-GR,media coverage,κάλυψη από τα μέσα
169,en,el-GR,medical care,ιατρική φροντίδα
170,en,el-GR,MERS,MERS
171,en,el-GR,MERS CoV,MERS CoV
172,en,el-GR,microbiologist,μικροβιολόγος
173,en,el-GR,mild cough,ελαφρύς βήχας
174,en,el-GR,mortality rate,ποσοστό θνησιμότητας
175,en,el-GR,multi-organ failure,πολυοργανική ανεπάρκεια
176,en,el-GR,nasal congestion,ρινική συμφόρηση
177,en,el-GR,neutral detergent,ουδέτερο απορρυπαντικό
178,en,el-GR,new normal,νέο κανονικό
179,en,el-GR,novel corona virus,νέος κορονοϊός
180,en,el-GR,novel coronavirus,νέος κορονοϊός
181,en,el-GR,novel coronavirus outbreak,εμφάνιση νέου κορονοϊού
182,en,el-GR,novel virus,νέος κορονοϊός
183,en,el-GR,online medical consultation,online ιατρικές συμβουλές
184,en,el-GR,onset,έναρξη
185,en,el-GR,outbreak,ξέσπασμα
186,en,el-GR,outbreak readiness,ετοιμότητα για ξέσπασμα
187,en,el-GR,overall case fatality,συνολικής θνησιμότητα
188,en,el-GR,pandemic,πανδημία
189,en,el-GR,pangolin,πάνγκολιν
190,en,el-GR,pathogen,παθογόνο
191,en,el-GR,pathology,παθολογία
192,en,el-GR,patient care equipment,εξοπλισμός φροντίδας ασθενών
193,en,el-GR,personal protective equipment,εξοπλισμός προσωπικής προστασίας
194,en,el-GR,person-to-person transmission,μετάδοση από άτομο σε άτομο
195,en,el-GR,phlegm,φλέγμα
196,en,el-GR,physical contact,φυσική επαφή
197,en,el-GR,plague,πανώλη
198,en,el-GR,pneumonia,πνευμονία
199,en,el-GR,pneumonias,πνευμονίες
200,en,el-GR,positive test,θετική εξέταση
201,en,el-GR,precaution,προφύλαξη
202,en,el-GR,precautionary,προληπτικό
203,en,el-GR,pre-existing condition,προϋπάρχουσα κατάσταση
204,en,el-GR,preparedness,ετοιμότητα
205,en,el-GR,prognosis,πρόγνωση
206,en,el-GR,protect myself,αυτοπροστασία
207,en,el-GR,protect others,προστασία άλλων
208,en,el-GR,protect yourself,αυτοπροστασία
209,en,el-GR,protective measures,προστατευτικά μέτρα
210,en,el-GR,public health crisis,κρίση δημόσιας υγείας
211,en,el-GR,pulmonary tissue damage,πνευμονική βλάβη ιστών
212,en,el-GR,quarantine,καραντίνα
213,en,el-GR,rapid risk assessment,ταχεία αξιολόγηση κινδύνου
214,en,el-GR,reagent,αντιδραστήριο
215,en,el-GR,regular flu,τυπική γρίπη
216,en,el-GR,reinfection,επαναμόλυνση
217,en,el-GR,renal disease,νεφρική νόσος
218,en,el-GR,renal failure,νεφρική ανεπάρκεια
219,en,el-GR,respirator,αναπνευστήρας
220,en,el-GR,respiratory,αναπνευστικό
221,en,el-GR,respiratory disease,αναπνευστική ασθένεια
222,en,el-GR,respiratory distress,αναπνευστική δυσχέρεια
223,en,el-GR,respiratory droplets,αναπνευστικά σταγονίδια
224,en,el-GR,respiratory hygiene,αναπνευστική υγιεινή
225,en,el-GR,respiratory illness,αναπνευστική ασθένεια
226,en,el-GR,respiratory syndrome,αναπνευστικό σύνδρομο
227,en,el-GR,respiratory tract disease,ασθένεια αναπνευστικής οδού
228,en,el-GR,restrictions,περιορισμοί
229,en,el-GR,resurge,επανεμφάνιση
230,en,el-GR,RNA,RNA
231,en,el-GR,rubeola,ιλαρά
232,en,el-GR,runny nose,μύτη που τρέχει
233,en,el-GR,SARS,SARS
234,en,el-GR,SARS-CoV-2,SARS-CoV-2
235,en,el-GR,SARS-CoV,SARS-CoV
236,en,el-GR,sars-related coronavirus,κορονοϊός σχετικός με sars
237,en,el-GR,seasonal flu,εποχική γρίπη
238,en,el-GR,seasonal influenza,εποχική γρίπη
239,en,el-GR,secretion,έκκριση
240,en,el-GR,self-quarantine,αυτο-καραντίνα
241,en,el-GR,sepsis,σήψη
242,en,el-GR,septic shock,σηπτικό σοκ
243,en,el-GR,Severe Acute Respiratory Syndrome,Σοβαρό Οξύ Αναπνευστικό Σύνδρομο
244,en,el-GR,shortness of breath,δυσκολία στην αναπνοή
245,en,el-GR,sickened,εξασθένηση
246,en,el-GR,sickness,ασθένεια
247,en,el-GR,sneeze,φτάρνισμα
248,en,el-GR,sneezes,φταρνίσματα
249,en,el-GR,sneezing,φτάρνισμα
250,en,el-GR,social distancing,κοινωνική αποστασιοποίηση
251,en,el-GR,sore throat,πονόλαιμος
252,en,el-GR,spanish flu,ισπανική γρίπη
253,en,el-GR,specimen collection,συλλογή δείγματος
254,en,el-GR,spread,εξάπλωση
255,en,el-GR,sputum,πτύελο
256,en,el-GR,stigmatisation,στιγματισμός
257,en,el-GR,supportive,υποστηρικτικό
258,en,el-GR,surface,επιφάνεια
259,en,el-GR,surfaces,επιφάνειες
260,en,el-GR,suspected infection,υποψία μόλυνσης
261,en,el-GR,swab,μάκτρο
262,en,el-GR,swine flu,γρίπη των χοίρων
263,en,el-GR,symptom,σύμπτωμα
264,en,el-GR,symptomatic,συμπτωματικό
265,en,el-GR,symptoms,συμπτώματα
266,en,el-GR,targeted disinfection,στοχευμένη απολύμανση
267,en,el-GR,test kit,κιτ εξέτασης
268,en,el-GR,testing error,σφάλμα εξέτασης
269,en,el-GR,tissue damage,τραυματισμός ιστού
270,en,el-GR,tp shortage,έλλειψη χαρτιού υγείας
271,en,el-GR,toilet paper shortage,έλλειψη χαρτιού υγείας
272,en,el-GR,touch,άγγιγμα
273,en,el-GR,touching,άγγιγμα
274,en,el-GR,transmissibility,μεταδοτικότητα
275,en,el-GR,transmissible,μεταδοτικό
276,en,el-GR,transmission,μετάδοση
277,en,el-GR,transmission potential,δυναμικό μετάδοσης
278,en,el-GR,typical flu,τυπική γρίπη
279,en,el-GR,underlying disease,υποκείμενη αρρώστια
280,en,el-GR,updates,ενημερώσεις
281,en,el-GR,vaccine,εμβόλιο
282,en,el-GR,vaccines,εμβόλια
283,en,el-GR,ventilation,εξαερισμός
284,en,el-GR,ventilator,εξαεριστήρας
285,en,el-GR,ventilators,εξαεριστήρες
286,en,el-GR,viral infection,ιογενής λοίμωξη
287,en,el-GR,viral outbreak,ιογενής επιδημία
288,en,el-GR,viral pandemic,ιογενής πανδημία
289,en,el-GR,viral pneumonia,ιογενής πνευμονία
290,en,el-GR,virtual care,εξ αποστάσεως φροντίδα
291,en,el-GR,virulence,επιδημικότητα
292,en,el-GR,virus itself,ο ιός ο ίδιος
293,en,el-GR,virus outbreak,επιδημία ιού
294,en,el-GR,virus scare,φόβος ιού
295,en,el-GR,virus spreads,εξάπλωση ιού
296,en,el-GR,virus strain,στέλεχος ιού
297,en,el-GR,viral transmission,μετάδοση ιού
298,en,el-GR,vivid-19,vivid-19
299,en,el-GR,washing hands,πλύσιμο χεριών
300,en,el-GR,washing ones hands,να πλένει κάποιος τα χέρια του
301,en,el-GR,wash your hands,να πλένετε τα χέρια σας
302,en,el-GR,white blood cell count,μέτρηση λευκών αιμοσφαιρίων
303,en,el-GR,widespread transmission,ευρεία μετάδοση
304,en,el-GR,working from home,εργασία από το σπίτι
305,en,el-GR,WFH,Εργασία Από Το Σπίτι
306,en,el-GR,Wuhan,Wuhan
