id,sourceLang,targetLang,sourceString,targetString
95,en,so-SO,effective treatment,daweyn wax tar leh
96,en,so-SO,electron microscope,miikariskoobka elektaroonigga ah
97,en,so-SO,emergency department,waaxda emergency-ga
98,en,so-SO,epidemic,faafi kara
99,en,so-SO,epidemic curve,curve-ga faafidda
100,en,so-SO,epidemic peak,heerka faafidda
101,en,so-SO,epidemiologist,khabiirka ka hortagga cudurada
102,en,so-SO,exposure,helista cudurka
103,en,so-SO,extreme caution,taxadar dheeri ah
104,en,so-SO,eye protection,ilaalinta indhaha
105,en,so-SO,face mask,maaska wajiga
106,en,so-SO,face masks,maasaska wajiga
107,en,so-SO,family cluster,qeybaha qoyska
108,en,so-SO,fatality rate,heerka dhimashada
109,en,so-SO,fecal contamination,ku wasakheynta saxaraha
110,en,so-SO,fever,qandha
111,en,so-SO,flatten the infection curve,fidinta curve-ka cudurka
112,en,so-SO,flu,hergebka
113,en,so-SO,food safety,badqabka cunada
114,en,so-SO,formaldehyde,formaldehyde-ka
115,en,so-SO,gastroenteritis,gastrigga
116,en,so-SO,germicide,babi’yaha jermiska
117,en,so-SO,global pandemic,ku faafa dunida
118,en,so-SO,global warming,kuleelka dunida
119,en,so-SO,good respiratory hygiene,nadaafad wanaagsan ee neef mareynka
120,en,so-SO,Guangdong,Guangdong
121,en,so-SO,H1N1,H1N1
122,en,so-SO,H1N1 virus,feyruuska H1N1
123,en,so-SO,hand disinfectant,gacmaha jeermiska ka dila
124,en,so-SO,hand sanitizer,nadiifiyaha gacmaha
125,en,so-SO,health care provider,bixiyaha daryeelka cafimaadka
126,en,so-SO,health crisis,dhibaatada cafimaadka
127,en,so-SO,health plan carrier,gudbiyaha qorshaha caafimaad
128,en,so-SO,health services,adeegga cafimaad
129,en,so-SO,heart failure,wadna istaag
130,en,so-SO,high fever,qandha daran
131,en,so-SO,HIV,HIV
132,en,so-SO,hospitalize,isbitaal la dhigay
133,en,so-SO,household bleach,kiimikada guriga lagu adeegsato
134,en,so-SO,Hubei,Hubei
135,en,so-SO,hydrogen peroxide,hydrogen peroxide-ka
136,en,so-SO,hygiene,nadaafadda
137,en,so-SO,immune system,nidaamka difaaca jirka
138,en,so-SO,immunity,difaaca
139,en,so-SO,immunocompromised,difaaca jirka oo daciif ah
140,en,so-SO,immunologist,khabiirka difaaca jirka
141,en,so-SO,incubation,intuu fayruuska jirka ku juraaya
142,en,so-SO,incubation period,mudaduu fayruuska jirka ku juraaya
143,en,so-SO,indirect contact,isku dhawaanshaha aan tooska ahayn
144,en,so-SO,infect,ku faafay
145,en,so-SO,infection,cudur
146,en,so-SO,infectious,cudur keena
147,en,so-SO,infectivity,fafi kara
148,en,so-SO,influenza,hergeb daran
149,en,so-SO,initial transmission event,dhacdada hore ee gudbinta
150,en,so-SO,intensive care equipment,qalabka daryeelka deg-degga ah
151,en,so-SO,intermediate host,hoygalinta dhexe
152,en,so-SO,intrauterine,minka dhexdiisa
153,en,so-SO,intubation,galinta tuubada
154,en,so-SO,isolation,kali ahaanta
155,en,so-SO,Isopropanol,Isopropanol-ka
156,en,so-SO,laboratory test kit,qalabka barista ee sheybaarka
157,en,so-SO,laboratory testing,barista sheybaarka
158,en,so-SO,lack of testing,baritaan la’aanta
159,en,so-SO,lack of tests,baris la’aanta
160,en,so-SO,latest updates,warbixinta ugu dambeysay
161,en,so-SO,liver failure,beerka oo fadhiista
162,en,so-SO,local public health authority,mamulka maxaliga ee cafimaadka dadweyne
163,en,so-SO,lockdown,xirista
164,en,so-SO,lungs,sambabaha
165,en,so-SO,masks,maasaska
166,en,so-SO,measles,jadeecada
167,en,so-SO,mechanical ventilation,neefsashada laga caawiye
168,en,so-SO,media coverage,ceymiska cafimaadka
169,en,so-SO,medical care,daryeelka cafimaad
170,en,so-SO,MERS,MERS
171,en,so-SO,MERS CoV,MERS CoV
172,en,so-SO,microbiologist,khabiirka aqoonta unugyada
173,en,so-SO,mild cough,qunfaca yar
174,en,so-SO,mortality rate,heerka dhimashada aadka u badan
175,en,so-SO,multi-organ failure,unugyada badan oo shaqeyni waaye
176,en,so-SO,nasal congestion,sanka oo caburma
177,en,so-SO,neutral detergent,sabuun caadi ah
178,en,so-SO,new normal,normaal cusub
179,en,so-SO,novel corona virus,fayruuska koroona ee novel-ka ah
180,en,so-SO,novel coronavirus,feyruuska koroona ee novel-ka ah
181,en,so-SO,novel coronavirus outbreak,feyruuska koroona novel-ka ee dilaacay
182,en,so-SO,novel virus,fayruuska novel-ka ah
183,en,so-SO,online medical consultation,latashiga cafimaad ee online-ka ah
184,en,so-SO,onset,bilawga hore
185,en,so-SO,outbreak,dillaaca
186,en,so-SO,outbreak readiness,isku diyaarinta dillaaca
187,en,so-SO,overall case fatality,kiisaska dhimashada guud
188,en,so-SO,pandemic,faafii kara
189,en,so-SO,pangolin,xayawaanka pangolin-ka
190,en,so-SO,pathogen,waxyaabaha dhaliya cudurada
191,en,so-SO,pathology,aqoonta waxyaabaha dhaliya cudurka
192,en,so-SO,patient care equipment,qqalabka daryeelka bukaanka
193,en,so-SO,personal protective equipment,qalabka difaaca shakhsiga
194,en,so-SO,person-to-person transmission,isku gudbinta shakhsi ka shakhsi
195,en,so-SO,phlegm,qaaxa
196,en,so-SO,physical contact,is taabashada jir ahaanata ah
197,en,so-SO,plague,cudurka
198,en,so-SO,pneumonia,cudurka limooniyada
199,en,so-SO,pneumonias,leh cudurka limooniyada
200,en,so-SO,positive test,barista tuseysa inaad cudrka leedahay
201,en,so-SO,precaution,taxadarka
202,en,so-SO,precautionary,taxadarka leh
203,en,so-SO,pre-existing condition,xaaladaha sii jiray
204,en,so-SO,preparedness,isku diyaarinta
205,en,so-SO,prognosis,waxa keeni kara
206,en,so-SO,protect myself,ilalinta nafteyda
207,en,so-SO,protect others,ilaalinta kuwa kale
208,en,so-SO,protect yourself,ilaalinta naftaada
209,en,so-SO,protective measures,tallabooyinka taxadarka leh
210,en,so-SO,public health crisis,dhibaatada cafimaad dadweyne
211,en,so-SO,pulmonary tissue damage,burburka unugyada sambabada
212,en,so-SO,quarantine,karantiil
213,en,so-SO,rapid risk assessment,qiimeynta halista ee deg deg ah
214,en,so-SO,reagent,reagent-ga
215,en,so-SO,regular flu,hergebka joogtada ah
216,en,so-SO,reinfection,dib u abuurista cudurka
217,en,so-SO,renal disease,cudurka kiliyaha
218,en,so-SO,renal failure,kilyaha oo shaqeyni waayo
219,en,so-SO,respirator,qalabka lagu neefsada
220,en,so-SO,respiratory,neef mareynka
221,en,so-SO,respiratory disease,Cudurka neef mareenka
222,en,so-SO,respiratory distress,dhibaatada neef mareenka
223,en,so-SO,respiratory droplets,dhibacaha ka soo baxa neef mareenka
224,en,so-SO,respiratory hygiene,nadaafad neef mareenka
225,en,so-SO,respiratory illness,xanuunka neef mareenka
226,en,so-SO,respiratory syndrome,xanuunka neef mareenka
227,en,so-SO,respiratory tract disease,cudurka neef mareenka
228,en,so-SO,restrictions,xayiraadaha
229,en,so-SO,resurge,dib u soo nolaanshaha
230,en,so-SO,RNA,RNA
231,en,so-SO,rubeola,cudurka rubeola
232,en,so-SO,runny nose,diif sanka ka socda
233,en,so-SO,SARS,SARS
234,en,so-SO,SARS-CoV-2,SARS-CoV-2
235,en,so-SO,SARS-CoV,SARS-CoV
236,en,so-SO,sars-related coronavirus,feyruuska koroona ee la xiriira sars
237,en,so-SO,seasonal flu,hergebka sanadlaha ah
238,en,so-SO,seasonal influenza,hergebka sanadlaha ah ee daran
239,en,so-SO,secretion,dhacaan bixinta
240,en,so-SO,self-quarantine,is-karantiilka
241,en,so-SO,sepsis,sepsiiska
242,en,so-SO,septic shock,halista seeptika
243,en,so-SO,Severe Acute Respiratory Syndrome,xanuunka neef mareenka ee aadka u daran
244,en,so-SO,shortness of breath,neefsashada oo yaraata
245,en,so-SO,sickened,xanuunsan
246,en,so-SO,sickness,xanuun
247,en,so-SO,sneeze,hatisha
248,en,so-SO,sneezes,hantisha
249,en,so-SO,sneezing,hatishada
250,en,so-SO,social distancing,ka fogaanshaha dadka
251,en,so-SO,sore throat,dhuun xanuun
252,en,so-SO,spanish flu,hergebka spanishka
253,en,so-SO,specimen collection,uruurinta cayinaadka
254,en,so-SO,spread,faafinta
255,en,so-SO,sputum,xaaka
256,en,so-SO,stigmatisation,faquuqa
257,en,so-SO,supportive,tageera bixiya
258,en,so-SO,surface,aaga
259,en,so-SO,surfaces,aagagga
260,en,so-SO,suspected infection,xanuunka looga shakiye
261,en,so-SO,swab,swab-ka
262,en,so-SO,swine flu,hergebka dofaarka
263,en,so-SO,symptom,astaanta
264,en,so-SO,symptomatic,leh astaanta
265,en,so-SO,symptoms,astaamaha
266,en,so-SO,targeted disinfection,dilista jeermiska ee lala beegsaday
267,en,so-SO,test kit,qalabka barista
268,en,so-SO,testing error,kahaldka baritaanka
269,en,so-SO,tissue damage,burburka unugga
270,en,so-SO,tp shortage,yaraanta tp
271,en,so-SO,toilet paper shortage,yaraanta warqadaha musqusha
272,en,so-SO,touch,taabo
273,en,so-SO,touching,taabashada
274,en,so-SO,transmissibility,la gudbini kara
275,en,so-SO,transmissible,gudbi kara
276,en,so-SO,transmission,gudbinta
277,en,so-SO,transmission potential,suuragal ah in la gudbiya
278,en,so-SO,typical flu,hergeb caadi ah
279,en,so-SO,underlying disease,cudur la hubo
280,en,so-SO,updates,warbixin cusub
281,en,so-SO,vaccine,talaal
282,en,so-SO,vaccines,talaallo
283,en,so-SO,ventilation,goobaha dabeesha
284,en,so-SO,ventilator,dabeel bixiyaha
285,en,so-SO,ventilators,dabeel bixiyayaasha
286,en,so-SO,viral infection,cudurka feyruuska ah
287,en,so-SO,viral outbreak,dillaaca cudurka feyruuska
288,en,so-SO,viral pandemic,ku faafi kara dunida
289,en,so-SO,viral pneumonia,feyruuska cudurka limooniyada
290,en,so-SO,virtual care,daryeelka hawada laisku mariya
291,en,so-SO,virulence,halista cudurka
292,en,so-SO,virus itself,feyruuska laf ahantiisa
293,en,so-SO,virus outbreak,feyruuska dilaacay
294,en,so-SO,virus scare,baqdinta feyruuska
295,en,so-SO,virus spreads,feyruuska faafa
296,en,so-SO,virus strain,xakameynta feyruuska
297,en,so-SO,viral transmission,gudbinta veyruuska
298,en,so-SO,vivid-19,vivid-19
299,en,so-SO,washing hands,gacma dhaqashada
300,en,so-SO,washing ones hands,dhaqista gacmaha ee qofka
301,en,so-SO,wash your hands,gacmahaaga dhaq
302,en,so-SO,white blood cell count,cadadka unugyada dhiiga cad
303,en,so-SO,widespread transmission,isku gudbinta xaddhaafka ah
304,en,so-SO,working from home,guriga oo laga dhexshaqeeya
305,en,so-SO,WFH,WFH
306,en,so-SO,Wuhan,Wuhan
