id,sourceLang,targetLang,sourceString,targetString
193,en,vi-VN,personal protective equipment,trang thiết bị bảo hộ cá nhân
194,en,vi-VN,person-to-person transmission,truyền bệnh từ người sang người
195,en,vi-VN,phlegm,đờm
196,en,vi-VN,physical contact,tiếp xúc trực tiếp
197,en,vi-VN,plague,bệnh dịch
198,en,vi-VN,pneumonia,viêm phổi
199,en,vi-VN,pneumonias,viêm phổi
200,en,vi-VN,positive test,xét nghiệm dương tính
201,en,vi-VN,precaution,phòng ngừa
202,en,vi-VN,precautionary,để phòng ngừa
203,en,vi-VN,pre-existing condition,điều kiện có từ trước
204,en,vi-VN,preparedness,sẵn sàng ứng phó
205,en,vi-VN,prognosis,tiên lượng
206,en,vi-VN,protect myself,bảo vệ bản thân
207,en,vi-VN,protect others,bảo vệ người khác
208,en,vi-VN,protect yourself,bảo vệ chính bạn
209,en,vi-VN,protective measures,các biện pháp bảo vệ
210,en,vi-VN,public health crisis,khủng hoảng y tế công
211,en,vi-VN,pulmonary tissue damage,tổn thương mô phổi
212,en,vi-VN,quarantine,cách ly
213,en,vi-VN,rapid risk assessment,đánh giá rủi ro nhanh
214,en,vi-VN,reagent,thuốc thử
215,en,vi-VN,regular flu,cúm thông thường
216,en,vi-VN,reinfection,tái nhiễm
217,en,vi-VN,renal disease,bệnh thận
218,en,vi-VN,renal failure,suy thận
219,en,vi-VN,respirator,máy hô hấp nhân tạo
220,en,vi-VN,respiratory,hô hấp
221,en,vi-VN,respiratory disease,bệnh đường hô hấp
222,en,vi-VN,respiratory distress,suy hô hấp
223,en,vi-VN,respiratory droplets,giọt bắn qua đường thở
224,en,vi-VN,respiratory hygiene,vệ sinh đường hô hấp
225,en,vi-VN,respiratory illness,bệnh về đường hô hấp
226,en,vi-VN,respiratory syndrome,hội chứng viêm đường hô hấp
227,en,vi-VN,respiratory tract disease,bệnh về đường hô hấp
228,en,vi-VN,restrictions,hạn chế
229,en,vi-VN,resurge,hồi sinh
230,en,vi-VN,RNA,RNA
231,en,vi-VN,rubeola,rubella
232,en,vi-VN,runny nose,sổ mũi
233,en,vi-VN,SARS,SARS
234,en,vi-VN,SARS-CoV-2,SARS-CoV-2
235,en,vi-VN,SARS-CoV,SARS-CoV
236,en,vi-VN,sars-related coronavirus,virus corona có liên quan đến sars
237,en,vi-VN,seasonal flu,cúm mùa
238,en,vi-VN,seasonal influenza,cúm mùa
239,en,vi-VN,secretion,chất bài tiết
240,en,vi-VN,self-quarantine,tự cách ly
241,en,vi-VN,sepsis,nhiễm trùng huyết
242,en,vi-VN,septic shock,sốc bội nhiễm
243,en,vi-VN,Severe Acute Respiratory Syndrome,Hội chứng viêm đường hô hấp cấp
244,en,vi-VN,shortness of breath,khó thở
245,en,vi-VN,sickened,gây bệnh
246,en,vi-VN,sickness,bệnh
247,en,vi-VN,sneeze,nhảy mũi
248,en,vi-VN,sneezes,hắt hơi
249,en,vi-VN,sneezing,hắt hơi
250,en,vi-VN,social distancing,cách ly xã hội
251,en,vi-VN,sore throat,đau họng
252,en,vi-VN,spanish flu,Dịch cúm Tây Ban Nha
253,en,vi-VN,specimen collection,thu thập các mẫu vật
254,en,vi-VN,spread,lây lan
255,en,vi-VN,sputum,đờm
256,en,vi-VN,stigmatisation,kỳ thị
257,en,vi-VN,supportive,ủng hộ
258,en,vi-VN,surface,bề mặt
259,en,vi-VN,surfaces,các bề mặt
260,en,vi-VN,suspected infection,nghi ngờ nhiễm trùng
261,en,vi-VN,swab,bông cứu thương
262,en,vi-VN,swine flu,cúm heo
263,en,vi-VN,symptom,triệu chứng
264,en,vi-VN,symptomatic,có triệu chứng
265,en,vi-VN,symptoms,các triệu chứng
266,en,vi-VN,targeted disinfection,khử trùng theo mục tiêu
267,en,vi-VN,test kit,bộ công cụ xét nghiệm
268,en,vi-VN,testing error,lỗi xét nghiệm
269,en,vi-VN,tissue damage,tổn thương mô
270,en,vi-VN,tp shortage,thiếu giấy vs
271,en,vi-VN,toilet paper shortage,thiếu giấy vệ sinh
272,en,vi-VN,touch,chạm
273,en,vi-VN,touching,chạm
274,en,vi-VN,transmissibility,sự lây nhiễm
275,en,vi-VN,transmissible,truyền nhiễm
276,en,vi-VN,transmission,lây nhiễm
277,en,vi-VN,transmission potential,nguy cơ lây nhiễm
278,en,vi-VN,typical flu,cúm thông thường
279,en,vi-VN,underlying disease,bệnh lý nền
280,en,vi-VN,updates,thông tin cập nhật
281,en,vi-VN,vaccine,vắc-xin
282,en,vi-VN,vaccines,vắc-xin
283,en,vi-VN,ventilation,thông khí
284,en,vi-VN,ventilator,máy thở
285,en,vi-VN,ventilators,máy thở
286,en,vi-VN,viral infection,nhiễm virus
287,en,vi-VN,viral outbreak,sự bùng phát virus
288,en,vi-VN,viral pandemic,đại dịch virus
289,en,vi-VN,viral pneumonia,viêm phổi do virus
290,en,vi-VN,virtual care,chăm sóc ảo
291,en,vi-VN,virulence,độc lực
292,en,vi-VN,virus itself,bản thân virus
293,en,vi-VN,virus outbreak,sự bùng phát virus
294,en,vi-VN,virus scare,nỗi sợ hãi virus
295,en,vi-VN,virus spreads,sự lây lan virus
296,en,vi-VN,virus strain,chủng virus
297,en,vi-VN,viral transmission,sự lan truyền virus
298,en,vi-VN,vivid-19,vivid-19
299,en,vi-VN,washing hands,rửa tay
300,en,vi-VN,washing ones hands,rửa tay
301,en,vi-VN,wash your hands,rửa tay
302,en,vi-VN,white blood cell count,số lượng tế bào máu trắng
303,en,vi-VN,widespread transmission,sự lan truyền rộng rãi
304,en,vi-VN,working from home,làm việc tại nhà
305,en,vi-VN,WFH,Làm việc tại nhà
306,en,vi-VN,Wuhan,Wuhan
