id,sourceLang,targetLang,sourceString,targetString
97,en,fi-FI,emergency department,ensiapuosasto
98,en,fi-FI,epidemic,epidemia
99,en,fi-FI,epidemic curve,epidemiakäyrä
100,en,fi-FI,epidemic peak,epidemian huippu
101,en,fi-FI,epidemiologist,epidemiologi
102,en,fi-FI,exposure,altistuminen
103,en,fi-FI,extreme caution,äärimmäinen varovaisuus
104,en,fi-FI,eye protection,silmien suojaus
105,en,fi-FI,face mask,suu-nenäsuojus
106,en,fi-FI,face masks,suu-nenäsuojukset
107,en,fi-FI,family cluster,perheyhteisö
108,en,fi-FI,fatality rate,kuolevuus
109,en,fi-FI,fecal contamination,ulostetartunta
110,en,fi-FI,fever,kuume
111,en,fi-FI,flatten the infection curve,infektiokäyrän madaltaminen
112,en,fi-FI,flu,flunssa
113,en,fi-FI,food safety,elintarvikkeiden turvallisuus
114,en,fi-FI,formaldehyde,formaldehydi
115,en,fi-FI,gastroenteritis,suolistotulehdus
116,en,fi-FI,germicide,bakteereja tuhoava
117,en,fi-FI,global pandemic,globaali pandemia
118,en,fi-FI,global warming,maapallon lämpeneminen
119,en,fi-FI,good respiratory hygiene,hyvä hengityshygienia
120,en,fi-FI,Guangdong,Guangdong
121,en,fi-FI,H1N1,H1N1
122,en,fi-FI,H1N1 virus,H1N1-virus
123,en,fi-FI,hand disinfectant,käsien desinfektiohuuhde
124,en,fi-FI,hand sanitizer,käsidesi
125,en,fi-FI,health care provider,terveydenhoitopalvelujen tarjoaja
126,en,fi-FI,health crisis,terveyskriisi
127,en,fi-FI,health plan carrier,sairausvakuutuksen ottaja
128,en,fi-FI,health services,terveyspalvelut
129,en,fi-FI,heart failure,sydämen vajaatoiminta
130,en,fi-FI,high fever,korkea kuume
131,en,fi-FI,HIV,HIV
132,en,fi-FI,hospitalize,sairaalahoito
133,en,fi-FI,household bleach,valkaisuaine
134,en,fi-FI,Hubei,Hubei
135,en,fi-FI,hydrogen peroxide,vetyperoksidi
136,en,fi-FI,hygiene,hygienia
137,en,fi-FI,immune system,immuunijärjestelmä
138,en,fi-FI,immunity,immuniteetti
139,en,fi-FI,immunocompromised,heikentynyt vastustuskyky
140,en,fi-FI,immunologist,immunologi
141,en,fi-FI,incubation,itäminen
142,en,fi-FI,incubation period,itämisaika
143,en,fi-FI,indirect contact,epäsuora kosketus
144,en,fi-FI,infect,tartuttaa
145,en,fi-FI,infection,tartunta
146,en,fi-FI,infectious,tarttuva
147,en,fi-FI,infectivity,tarttuvuus
148,en,fi-FI,influenza,influenssa
149,en,fi-FI,initial transmission event,alkuperäinen tartuntatapahtuma
150,en,fi-FI,intensive care equipment,tehohoidon laitteet
151,en,fi-FI,intermediate host,väli-isäntä
152,en,fi-FI,intrauterine,kohdun sisäinen
153,en,fi-FI,intubation,intubointi
154,en,fi-FI,isolation,eristys
155,en,fi-FI,Isopropanol,Isopropanoli
156,en,fi-FI,laboratory test kit,laboratoriotestipakkaus
157,en,fi-FI,laboratory testing,laboratoriotestaus
158,en,fi-FI,lack of testing,testauksen puute
159,en,fi-FI,lack of tests,testien puute
160,en,fi-FI,latest updates,tuoreimmat uutiset
161,en,fi-FI,liver failure,maksan vajaatoiminta
162,en,fi-FI,local public health authority,paikallinen kansanterveysviranomainen
163,en,fi-FI,lockdown,liikkumiskielto
164,en,fi-FI,lungs,keuhkot
165,en,fi-FI,masks,naamiot
166,en,fi-FI,measles,tuhkarokko
167,en,fi-FI,mechanical ventilation,mekaaninen hengitys
168,en,fi-FI,media coverage,näkyvyys mediassa
169,en,fi-FI,medical care,lääketieteellinen hoito
170,en,fi-FI,MERS,MERS
171,en,fi-FI,MERS CoV,MERS CoV
172,en,fi-FI,microbiologist,mikrobiologi
173,en,fi-FI,mild cough,lievä yskä
174,en,fi-FI,mortality rate,kuolevuus
175,en,fi-FI,multi-organ failure,monielinvaurio
176,en,fi-FI,nasal congestion,nenän tukkoisuus
177,en,fi-FI,neutral detergent,neutraalipesuaine
178,en,fi-FI,new normal,uusi normaali
179,en,fi-FI,novel corona virus,uusi koronavirus
180,en,fi-FI,novel coronavirus,uusi koronavirus
181,en,fi-FI,novel coronavirus outbreak,uusi koronavirusaalto
182,en,fi-FI,novel virus,uusi virus
183,en,fi-FI,online medical consultation,lääkärissäkäynti verkossa
184,en,fi-FI,onset,puhkeaminen
185,en,fi-FI,outbreak,aalto
186,en,fi-FI,outbreak readiness,influenssavalmius
187,en,fi-FI,overall case fatality,tapausten kokonaiskuolevuus
188,en,fi-FI,pandemic,pandemia
189,en,fi-FI,pangolin,muurahaiskäpy
190,en,fi-FI,pathogen,patogeeni
191,en,fi-FI,pathology,patologia
192,en,fi-FI,patient care equipment,potilaiden hoitolaitteet
193,en,fi-FI,personal protective equipment,henkilönsuojaimet
194,en,fi-FI,person-to-person transmission,tartunta ihmisestä ihmiseen
195,en,fi-FI,phlegm,lima
196,en,fi-FI,physical contact,fyysinen kosketus
197,en,fi-FI,plague,rutto
198,en,fi-FI,pneumonia,keuhkokuume
199,en,fi-FI,pneumonias,keuhkokuumeet
200,en,fi-FI,positive test,positiivinen testi
201,en,fi-FI,precaution,varotoimi
202,en,fi-FI,precautionary,ennaltaehkäisevä
203,en,fi-FI,pre-existing condition,perussairaus
204,en,fi-FI,preparedness,valmius
205,en,fi-FI,prognosis,ennuste
206,en,fi-FI,protect myself,suojata itseäni
207,en,fi-FI,protect others,suojata muita
208,en,fi-FI,protect yourself,suojaa itseäsi
209,en,fi-FI,protective measures,suojelutoimet
210,en,fi-FI,public health crisis,kansanterveydellinen kriisi
211,en,fi-FI,pulmonary tissue damage,keuhkokudoksen vaurio
212,en,fi-FI,quarantine,karanteeni
213,en,fi-FI,rapid risk assessment,nopea riskinarviointi
214,en,fi-FI,reagent,reagenssi
215,en,fi-FI,regular flu,tavallinen flunssa
216,en,fi-FI,reinfection,toistuva tartunta
217,en,fi-FI,renal disease,munuaistauti
218,en,fi-FI,renal failure,munuaisten vajaatoiminta
219,en,fi-FI,respirator,hengityslaite
220,en,fi-FI,respiratory,hengitys-
221,en,fi-FI,respiratory disease,hengityselinsairaus
222,en,fi-FI,respiratory distress,hengitysvaikeus
223,en,fi-FI,respiratory droplets,hengityspisarat
224,en,fi-FI,respiratory hygiene,hengityshygienia
225,en,fi-FI,respiratory illness,hengityselinsairaus
226,en,fi-FI,respiratory syndrome,hengitystieoireyhtymä
227,en,fi-FI,respiratory tract disease,hengitystiesairaus
228,en,fi-FI,restrictions,rajoitukset
229,en,fi-FI,resurge,kasvu
230,en,fi-FI,RNA,RNA
231,en,fi-FI,rubeola,tuhkarokko
232,en,fi-FI,runny nose,vuotava nenä
233,en,fi-FI,SARS,SARS
234,en,fi-FI,SARS-CoV-2,SARS-CoV-2
235,en,fi-FI,SARS-CoV,SARS-CoV
236,en,fi-FI,sars-related coronavirus,sarsiin liittyvä koronavirus
237,en,fi-FI,seasonal flu,kausiflunssa
238,en,fi-FI,seasonal influenza,kausi-influenssa
239,en,fi-FI,secretion,erite
240,en,fi-FI,self-quarantine,omatoiminen karanteeni
241,en,fi-FI,sepsis,verenmyrkytys
242,en,fi-FI,septic shock,septinen sokki
243,en,fi-FI,Severe Acute Respiratory Syndrome,Vakava äkillinen hengitystieoireyhtymä
244,en,fi-FI,shortness of breath,hengenahdistus
245,en,fi-FI,sickened,sairastunut
246,en,fi-FI,sickness,sairaus
247,en,fi-FI,sneeze,aivastus
248,en,fi-FI,sneezes,aivastukset
249,en,fi-FI,sneezing,aivastelu
250,en,fi-FI,social distancing,sosiaalinen eristäytyminen
251,en,fi-FI,sore throat,kipeä kurkku
252,en,fi-FI,spanish flu,espanjantauti
253,en,fi-FI,specimen collection,näytteiden keruu
254,en,fi-FI,spread,leviäminen
255,en,fi-FI,sputum,yskös
256,en,fi-FI,stigmatisation,leimaaminen
257,en,fi-FI,supportive,tukea antava
258,en,fi-FI,surface,pinta
259,en,fi-FI,surfaces,pinnat
260,en,fi-FI,suspected infection,epäilty tartunta
261,en,fi-FI,swab,näyte
262,en,fi-FI,swine flu,sikainfluenssa
263,en,fi-FI,symptom,oire
264,en,fi-FI,symptomatic,oireellinen
265,en,fi-FI,symptoms,oireet
266,en,fi-FI,targeted disinfection,kohdennettu desinfiointi
267,en,fi-FI,test kit,testipakkaus
268,en,fi-FI,testing error,testausvirhe
269,en,fi-FI,tissue damage,kudosvaurio
270,en,fi-FI,tp shortage,vessapaperin puute
271,en,fi-FI,toilet paper shortage,vessapaperin puute
272,en,fi-FI,touch,kosketus
273,en,fi-FI,touching,koskettelu
274,en,fi-FI,transmissibility,tarttuminen
275,en,fi-FI,transmissible,tarttuva
276,en,fi-FI,transmission,tartuttaminen
277,en,fi-FI,transmission potential,tartuntapotentiaali
278,en,fi-FI,typical flu,tyypillinen flunssa
279,en,fi-FI,underlying disease,perussairaus
280,en,fi-FI,updates,päivitykset
281,en,fi-FI,vaccine,rokote
282,en,fi-FI,vaccines,rokotteet
283,en,fi-FI,ventilation,hengitys
284,en,fi-FI,ventilator,hengityskone
285,en,fi-FI,ventilators,hengityskoneet
286,en,fi-FI,viral infection,virustauti
287,en,fi-FI,viral outbreak,virusaalto
288,en,fi-FI,viral pandemic,viruspandemia
289,en,fi-FI,viral pneumonia,viruskeuhkokuume
290,en,fi-FI,virtual care,virtuaalihoito
291,en,fi-FI,virulence,virulenssi
292,en,fi-FI,virus itself,itse virus
293,en,fi-FI,virus outbreak,virusaalto
294,en,fi-FI,virus scare,viruksen pelko
295,en,fi-FI,virus spreads,virus leviää
296,en,fi-FI,virus strain,viruskanta
297,en,fi-FI,viral transmission,virussaastuminen
298,en,fi-FI,vivid-19,vivid-19
299,en,fi-FI,washing hands,käsien pesu
300,en,fi-FI,washing ones hands,omien käsien pesu
301,en,fi-FI,wash your hands,pese kätesi
302,en,fi-FI,white blood cell count,valkosolujen määrä
303,en,fi-FI,widespread transmission,laaja leviäminen
304,en,fi-FI,working from home,työskentely kotona
305,en,fi-FI,WFH,WFH
306,en,fi-FI,Wuhan,Wuhan
