id,sourceLang,targetLang,sourceString,targetString
168,en,is-IS,media coverage,fjölmiðlaumfjöllun
169,en,is-IS,medical care,læknishjálp
170,en,is-IS,MERS,MERS
171,en,is-IS,MERS CoV,MERS CoV
172,en,is-IS,microbiologist,örverufræðingur
173,en,is-IS,mild cough,vægur hósti
174,en,is-IS,mortality rate,dánartíðni
175,en,is-IS,multi-organ failure,bilun í mörgum líffærum
176,en,is-IS,nasal congestion,nefstífla
177,en,is-IS,neutral detergent,hlutlaust þvottaefni
178,en,is-IS,new normal,nýtt norm
179,en,is-IS,novel corona virus,nýr kórónavírus
180,en,is-IS,novel coronavirus,nýr kórónavírus
181,en,is-IS,novel coronavirus outbreak,nýr kórónavírus faraldur
182,en,is-IS,novel virus,nýr vírus
183,en,is-IS,online medical consultation,læknisráðgjöf á netinu
184,en,is-IS,onset,upphaf
185,en,is-IS,outbreak,faraldur
186,en,is-IS,outbreak readiness,reiðubúin við faraldri
187,en,is-IS,overall case fatality,dauðsföll í heild
188,en,is-IS,pandemic,heimsfaraldur
189,en,is-IS,pangolin,pangólín
190,en,is-IS,pathogen,sýkill
191,en,is-IS,pathology,meinafræði
192,en,is-IS,patient care equipment,búnaður fyrir umönnun sjúklinga
193,en,is-IS,personal protective equipment,persónuhlífar
194,en,is-IS,person-to-person transmission,flutningur frá manni til manns
195,en,is-IS,phlegm,slím
196,en,is-IS,physical contact,líkamleg snerting
197,en,is-IS,plague,plága
198,en,is-IS,pneumonia,lungnabólga
199,en,is-IS,pneumonias,lungnabólga
200,en,is-IS,positive test,jákvætt próf
201,en,is-IS,precaution,varúðar
202,en,is-IS,precautionary,varúðar
203,en,is-IS,pre-existing condition,núverandi ástand
204,en,is-IS,preparedness,viðbúnaður
205,en,is-IS,prognosis,batahorfur
206,en,is-IS,protect myself,vernda mig
207,en,is-IS,protect others,vernda aðra
208,en,is-IS,protect yourself,vernda sjálfan þig
209,en,is-IS,protective measures,verndarráðstafanir
210,en,is-IS,public health crisis,lýðheilsukreppa
211,en,is-IS,pulmonary tissue damage,lungnavefskemmdir
212,en,is-IS,quarantine,sóttkví
213,en,is-IS,rapid risk assessment,hratt áhættumat
214,en,is-IS,reagent,hvarfefni
215,en,is-IS,regular flu,venjuleg flensa
216,en,is-IS,reinfection,endursmit
217,en,is-IS,renal disease,nýrnasjúkdómur
218,en,is-IS,renal failure,nýrnabilun
219,en,is-IS,respirator,öndunarvél
220,en,is-IS,respiratory,öndunarfæri
221,en,is-IS,respiratory disease,öndunarfærasjúkdómur
222,en,is-IS,respiratory distress,öndunarerfiðleikar
223,en,is-IS,respiratory droplets,öndunar smádropar
224,en,is-IS,respiratory hygiene,öndunar hreinlæti
225,en,is-IS,respiratory illness,öndunarfærasjúkdómur
226,en,is-IS,respiratory syndrome,öndunarfæraheilkenni
227,en,is-IS,respiratory tract disease,öndunarfærasjúkdómur
228,en,is-IS,restrictions,takmarkanir
229,en,is-IS,resurge,koma upp aftur
230,en,is-IS,RNA,RNA
231,en,is-IS,rubeola,mislingar
232,en,is-IS,runny nose,nefrennsli
233,en,is-IS,SARS,SARS
234,en,is-IS,SARS-CoV-2,SARS-CoV-2
235,en,is-IS,SARS-CoV,SARS-CoV
236,en,is-IS,sars-related coronavirus,sars-tengdur kórónavírus
237,en,is-IS,seasonal flu,árstíðabundin flensa
238,en,is-IS,seasonal influenza,árstíðabundin inflúensa
239,en,is-IS,secretion,seyting
240,en,is-IS,self-quarantine,sjálf sóttkví
241,en,is-IS,sepsis,blóðeitrun
242,en,is-IS,septic shock,blóðsýkingarlost
243,en,is-IS,Severe Acute Respiratory Syndrome,Alvarlegt brátt öndunarfæraheilkenni
244,en,is-IS,shortness of breath,andstuttur
245,en,is-IS,sickened,veikur
246,en,is-IS,sickness,veikindi
247,en,is-IS,sneeze,hnerra
248,en,is-IS,sneezes,hnerrar
249,en,is-IS,sneezing,hnerra
250,en,is-IS,social distancing,félagsleg fjarlægð
251,en,is-IS,sore throat,hálsbólga
252,en,is-IS,spanish flu,spænska veikin
253,en,is-IS,specimen collection,sýna safn
254,en,is-IS,spread,útbreiðsla
255,en,is-IS,sputum,hráki
256,en,is-IS,stigmatisation,stigmyndun
257,en,is-IS,supportive,stoð
258,en,is-IS,surface,yfirborð
259,en,is-IS,surfaces,yfirborð
260,en,is-IS,suspected infection,grunur um sýkingu
261,en,is-IS,swab,strok
262,en,is-IS,swine flu,svínaflensa
263,en,is-IS,symptom,einkenni
264,en,is-IS,symptomatic,einkenni
265,en,is-IS,symptoms,einkenni
266,en,is-IS,targeted disinfection,markviss sótthreinsun
267,en,is-IS,test kit,prufusett
268,en,is-IS,testing error,prófunarvilla
269,en,is-IS,tissue damage,vefjaskemmdir
270,en,is-IS,tp shortage,sp skortur
271,en,is-IS,toilet paper shortage,salernispappírs skortur
272,en,is-IS,touch,snertu
273,en,is-IS,touching,snerta
274,en,is-IS,transmissibility,smitleiðir
275,en,is-IS,transmissible,smitandi
276,en,is-IS,transmission,smit
277,en,is-IS,transmission potential,smit möguleikar
278,en,is-IS,typical flu,dæmigerð flensa
279,en,is-IS,underlying disease,undirliggjandi sjúkdóm
280,en,is-IS,updates,uppfærslur
281,en,is-IS,vaccine,bóluefni
282,en,is-IS,vaccines,bóluefni
283,en,is-IS,ventilation,loftræsting
284,en,is-IS,ventilator,öndunarvél
285,en,is-IS,ventilators,öndunarvélar
286,en,is-IS,viral infection,veirusýking
287,en,is-IS,viral outbreak,veirufaraldur
288,en,is-IS,viral pandemic,veiru heimsfaraldur
289,en,is-IS,viral pneumonia,veiru lungnabólga
290,en,is-IS,virtual care,sýndar umönnun
291,en,is-IS,virulence,meinleysi
292,en,is-IS,virus itself,vírusinn sjálfur
293,en,is-IS,virus outbreak,vírusfaraldur
294,en,is-IS,virus scare,vírushræðsla
295,en,is-IS,virus spreads,vírus dreifing
296,en,is-IS,virus strain,vírusstofn
297,en,is-IS,viral transmission,veirusmit
298,en,is-IS,vivid-19,vivid-19
299,en,is-IS,washing hands,þvo hendur
300,en,is-IS,washing ones hands,þvo sér um hendur
301,en,is-IS,wash your hands,þvoðu þér um hendurnar
302,en,is-IS,white blood cell count,fjöldi hvítra blóðkorna
303,en,is-IS,widespread transmission,útbreitt smit
304,en,is-IS,working from home,að vinna að heiman
305,en,is-IS,WFH,VAH
306,en,is-IS,Wuhan,Wuhan
