id,sourceLang,targetLang,sourceString,targetString
36,en,kk-KZ,common cold,суық тию
37,en,kk-KZ,common flu,тұмау
38,en,kk-KZ,communicable disease,жұқпалы ауру
39,en,kk-KZ,community spread,қоғамға таралу
40,en,kk-KZ,community transmission,қоғамға тарау
41,en,kk-KZ,compromised immune system,әлсіреген иммундық жүйе
42,en,kk-KZ,contagion,жұқпалы ауру
43,en,kk-KZ,contagious,жұқпалы
44,en,kk-KZ,contagiousness,инфекция
45,en,kk-KZ,corona,корона
46,en,kk-KZ,corona virus,коронавирус
47,en,kk-KZ,corona virus epidemic,коронавирус эпидемиясы
48,en,kk-KZ,corona virus outbreak,коронавирустың тарауы
49,en,kk-KZ,corona virus scare,коронавирустан қорқу
50,en,kk-KZ,coronavirus,коронавирус
51,en,kk-KZ,coronavirus cases,коронавирус жағдайлары
52,en,kk-KZ,coronavirus outbreak,коронавирустың тарауы
53,en,kk-KZ,coronavirus pandemic,коронавирус пандемиясы
54,en,kk-KZ,coronavirus scare,коронавирустан қорқу
55,en,kk-KZ,cough,жөтел
56,en,kk-KZ,cough etiquette,жөтелу әдебі
57,en,kk-KZ,coughing,жөтелу
58,en,kk-KZ,cov 19,cov 19
59,en,kk-KZ,cov19,cov19
60,en,kk-KZ,COVID,COVID
61,en,kk-KZ,COVID-19 crisis,COVID-19 дағдарысы
62,en,kk-KZ,covid-19,covid-19
63,en,kk-KZ,covid19,covid19
64,en,kk-KZ,COVID-19 epidemic,COVID-19 эпидемиясы
65,en,kk-KZ,COVID-19 outbreak,COVID-19 тарауы
66,en,kk-KZ,COVID-19 pandemic,COVID-19 пандемиясы
67,en,kk-KZ,COVID 19,COVID 19
68,en,kk-KZ,current crisis,ағымдағы дағдарыс
69,en,kk-KZ,current health crisis,ағымдағы денсаулық дағдарысы
70,en,kk-KZ,current outbreak,ағымдағы таралу
71,en,kk-KZ,current pandemic,ағымдағы пандемия
72,en,kk-KZ,CV,CV
73,en,kk-KZ,CV-19,CV-19
74,en,kk-KZ,deadly,өлімге әкелетін
75,en,kk-KZ,deadly virus,өлімге әкелетін вирус
76,en,kk-KZ,death rate,өлім көрсеткіші
77,en,kk-KZ,death toll,зардап шегушілер саны
78,en,kk-KZ,decontaminate,залалсыздандыру
79,en,kk-KZ,detectable,анықталатын
80,en,kk-KZ,detergent,залалсыздандырғыш құрал
81,en,kk-KZ,difficulty breathing,тыныстың тарылуы
82,en,kk-KZ,diabetes,диабет
83,en,kk-KZ,diagnosable disease,анықталатын ауру
84,en,kk-KZ,diagnostic protocol,диагностика хаттамасы
85,en,kk-KZ,diagnostic testing,диагностикалық тексеру
86,en,kk-KZ,disease itself,аурудың өзі
87,en,kk-KZ,disease outbreak,аурудың таралуы
88,en,kk-KZ,disinfectant,залалсыздандырғыш құрал
89,en,kk-KZ,disposable,бір рет қолданылатын
90,en,kk-KZ,droplet transmission,тамшыдан жұғу
91,en,kk-KZ,droplets,тамшылар
92,en,kk-KZ,dry cough,құрғақ жөтел
93,en,kk-KZ,dry surface contamination,құрғақ беттің ластануы
94,en,kk-KZ,ebola,эбола
95,en,kk-KZ,effective treatment,тиімді емдеу
96,en,kk-KZ,electron microscope,электрондық микроскоп
97,en,kk-KZ,emergency department,жедел медициналық көмек көрсету бөлімі
98,en,kk-KZ,epidemic,эпидемия
99,en,kk-KZ,epidemic curve,эпидемиялық қисық
100,en,kk-KZ,epidemic peak,эпидемиялық пик
101,en,kk-KZ,epidemiologist,эпидемиолог
102,en,kk-KZ,exposure,жұқпалы ауру көзімен байланыс
103,en,kk-KZ,extreme caution,айрықша сақтық шаралары
104,en,kk-KZ,eye protection,көз қорғанысы
105,en,kk-KZ,face mask,медициналық маска
106,en,kk-KZ,face masks,медициналық маскалар
107,en,kk-KZ,family cluster,ауырлаған отбасы анамнезі
108,en,kk-KZ,fatality rate,өлім-жітім
109,en,kk-KZ,fecal contamination,нәжістен жұғу
110,en,kk-KZ,fever,қызу көтерілуі
111,en,kk-KZ,flatten the infection curve,инфекция қисығын түзету
112,en,kk-KZ,flu,тұмау
113,en,kk-KZ,food safety,тағам қауіпсіздігі
114,en,kk-KZ,formaldehyde,формальдегид
115,en,kk-KZ,gastroenteritis,гастроэнтерит
116,en,kk-KZ,germicide,микробқа қарсы дәрі-дәрмек
117,en,kk-KZ,global pandemic,жаһандық пандемия
118,en,kk-KZ,global warming,жаһандық жылыну
119,en,kk-KZ,good respiratory hygiene,жақсы тыныс алу гигиенасы
120,en,kk-KZ,Guangdong,Гуандун
121,en,kk-KZ,H1N1,H1N1
122,en,kk-KZ,H1N1 virus,H1N1 вирусы
123,en,kk-KZ,hand disinfectant,қолға арналған зарарсыздандырғыш құрал
124,en,kk-KZ,hand sanitizer,қолға арналған антисептик
125,en,kk-KZ,health care provider,медициналық ұйым
126,en,kk-KZ,health crisis,денсаулық дағдарысы
127,en,kk-KZ,health plan carrier,медициналық сақтандыру
128,en,kk-KZ,health services,денсаулық сақтау қызметтері
129,en,kk-KZ,heart failure,жүрек жеткіліксіздігі
130,en,kk-KZ,high fever,жоғары температура
131,en,kk-KZ,HIV,АҚТҚ
132,en,kk-KZ,hospitalize,стационарға жатқызу
133,en,kk-KZ,household bleach,ағартқыш
134,en,kk-KZ,Hubei,Хубэй
135,en,kk-KZ,hydrogen peroxide,сутегінің асқын тотығы
136,en,kk-KZ,hygiene,гигиена
137,en,kk-KZ,immune system,иммундық жүйе
138,en,kk-KZ,immunity,иммунитет
139,en,kk-KZ,immunocompromised,иммунитеті әлсіреген
140,en,kk-KZ,immunologist,иммунолог
141,en,kk-KZ,incubation,инкубация
142,en,kk-KZ,incubation period,инкубация кезеңі
143,en,kk-KZ,indirect contact,жанама байланыс
144,en,kk-KZ,infect,жұқтыру
145,en,kk-KZ,infection,инфекция
146,en,kk-KZ,infectious,жұқпалы
147,en,kk-KZ,infectivity,жұқпалылық
148,en,kk-KZ,influenza,тұмау
149,en,kk-KZ,initial transmission event,бастапқы трансмиссия оқиғасы
150,en,kk-KZ,intensive care equipment,реанимациялық құрылғы
151,en,kk-KZ,intermediate host,аралық ие
152,en,kk-KZ,intrauterine,жатырішілік
153,en,kk-KZ,intubation,интубация
154,en,kk-KZ,isolation,изоляция
155,en,kk-KZ,Isopropanol,изопропанол
156,en,kk-KZ,laboratory test kit,зертханалық тест жинағы
157,en,kk-KZ,laboratory testing,зертханалық тест
158,en,kk-KZ,lack of testing,тест тапшылығы
159,en,kk-KZ,lack of tests,тест тапшылығы
160,en,kk-KZ,latest updates,ең соңғы жаңартулар
161,en,kk-KZ,liver failure,бауыр жеткіліксіздігі
162,en,kk-KZ,local public health authority,жергілікті денсаулық сақтау мекемесі
163,en,kk-KZ,lockdown,блоктау
164,en,kk-KZ,lungs,өкпе
165,en,kk-KZ,masks,маскалар
166,en,kk-KZ,measles,қызылша
167,en,kk-KZ,mechanical ventilation,механикалық желдету
168,en,kk-KZ,media coverage,БАҚ-та таралуы
169,en,kk-KZ,medical care,медициналық көмек
170,en,kk-KZ,MERS,Таяу шығыс респираторлық синдромы (MERS)
171,en,kk-KZ,MERS CoV,MERS CoV вирусы
172,en,kk-KZ,microbiologist,микробиолог
173,en,kk-KZ,mild cough,жұмсақ жөтел
174,en,kk-KZ,mortality rate,өлім-жітім деңгейі
175,en,kk-KZ,multi-organ failure,көптеген органдардың функционалдық жеткіліксіздігі
176,en,kk-KZ,nasal congestion,мұрынның бітелуі
177,en,kk-KZ,neutral detergent,бейтарап детергент
178,en,kk-KZ,new normal,жаңа стандарт
179,en,kk-KZ,novel corona virus,жаңа коронавирус
180,en,kk-KZ,novel coronavirus,жаңа коронавирус
181,en,kk-KZ,novel coronavirus outbreak,жаңа коронавирустың таралуы
182,en,kk-KZ,novel virus,жаңа вирус
183,en,kk-KZ,online medical consultation,онлайн медициналық көмек
184,en,kk-KZ,onset,ауру дебюті
185,en,kk-KZ,outbreak,таралу
186,en,kk-KZ,outbreak readiness,таралуға дайындық
187,en,kk-KZ,overall case fatality,жалпы өлім-жітім
188,en,kk-KZ,pandemic,пандемия
189,en,kk-KZ,pangolin,панголин
190,en,kk-KZ,pathogen,патоген
191,en,kk-KZ,pathology,патология
192,en,kk-KZ,patient care equipment,пациентке көмек беру құрылғысы
193,en,kk-KZ,personal protective equipment,жеке қорғаныс құрылғысы
194,en,kk-KZ,person-to-person transmission,адамнан адамға таралу
195,en,kk-KZ,phlegm,қақырық
196,en,kk-KZ,physical contact,физикалық байланыс
197,en,kk-KZ,plague,оба
198,en,kk-KZ,pneumonia,пневмония
199,en,kk-KZ,pneumonias,пневмониялық
200,en,kk-KZ,positive test,оң нәтижелі тест
201,en,kk-KZ,precaution,сақтық шарасы
202,en,kk-KZ,precautionary,профилактикалық
203,en,kk-KZ,pre-existing condition,бұрыннан бар жағдайлар
204,en,kk-KZ,preparedness,дайындық
205,en,kk-KZ,prognosis,болжам
206,en,kk-KZ,protect myself,өзіңді қорғау
207,en,kk-KZ,protect others,басқаларды қорғау
208,en,kk-KZ,protect yourself,өзіңізді қорғау
209,en,kk-KZ,protective measures,қорғаныс шаралары
210,en,kk-KZ,public health crisis,қоғамдық денсаулық дағдарысы
211,en,kk-KZ,pulmonary tissue damage,өкпе тінінің зақымдалуы
212,en,kk-KZ,quarantine,карантин
213,en,kk-KZ,rapid risk assessment,қауіпті тез арада бағалау
214,en,kk-KZ,reagent,реагент
215,en,kk-KZ,regular flu,қарапайым тұмау
216,en,kk-KZ,reinfection,қайталама инфекция
217,en,kk-KZ,renal disease,бүйрек ауруы
218,en,kk-KZ,renal failure,бүйрек жеткіліксіздігі
219,en,kk-KZ,respirator,респиратор
220,en,kk-KZ,respiratory,респираторлық
221,en,kk-KZ,respiratory disease,респираторлық ауру
222,en,kk-KZ,respiratory distress,ентігу
223,en,kk-KZ,respiratory droplets,респираторлық тамшылар
224,en,kk-KZ,respiratory hygiene,респираторлық гигиена
225,en,kk-KZ,respiratory illness,респираторлық ауру
226,en,kk-KZ,respiratory syndrome,респираторлық синдром
227,en,kk-KZ,respiratory tract disease,тыныс алу жолдарының ауруы
228,en,kk-KZ,restrictions,шектеулер
229,en,kk-KZ,resurge,жаңа толқын
230,en,kk-KZ,RNA,РНҚ
231,en,kk-KZ,rubeola,қызылша
232,en,kk-KZ,runny nose,тұмау
233,en,kk-KZ,SARS,АЖРС
234,en,kk-KZ,SARS-CoV-2,Коронавирус ауыр жіті респираторлық синдромы 2
235,en,kk-KZ,SARS-CoV,Коронавирус ауыр жіті респираторлық синдромы
236,en,kk-KZ,sars-related coronavirus,АЖРС-ға қатысты коронавирус
237,en,kk-KZ,seasonal flu,маусымдық тұмау
238,en,kk-KZ,seasonal influenza,маусымдық тұмау
239,en,kk-KZ,secretion,секреция
240,en,kk-KZ,self-quarantine,жеке карантин
241,en,kk-KZ,sepsis,сепсис
242,en,kk-KZ,septic shock,сепсистік шок
243,en,kk-KZ,Severe Acute Respiratory Syndrome,Ауыр жіті респираторлық синдромы
244,en,kk-KZ,shortness of breath,тыныс алудың қиындауы
245,en,kk-KZ,sickened,лоқсу
246,en,kk-KZ,sickness,сырқат
247,en,kk-KZ,sneeze,түшкірік
248,en,kk-KZ,sneezes,түшкірік
249,en,kk-KZ,sneezing,түшкіру
250,en,kk-KZ,social distancing,әлеуметтік қашықтық
251,en,kk-KZ,sore throat,тамақ ауруы
252,en,kk-KZ,spanish flu,испан тұмауы
253,en,kk-KZ,specimen collection,үлгілерді жинау
254,en,kk-KZ,spread,таралу
255,en,kk-KZ,sputum,қақырық
256,en,kk-KZ,stigmatisation,маргинализация
257,en,kk-KZ,supportive,толықтырушы
258,en,kk-KZ,surface,бет
259,en,kk-KZ,surfaces,беттер
260,en,kk-KZ,suspected infection,күдікті инфекция
261,en,kk-KZ,swab,жағынды
262,en,kk-KZ,swine flu,шошқа тұмауы
263,en,kk-KZ,symptom,симптом
264,en,kk-KZ,symptomatic,симптомдық
265,en,kk-KZ,symptoms,симптомдар
266,en,kk-KZ,targeted disinfection,мақсатты дезинфекция
267,en,kk-KZ,test kit,тестілер жинағы
268,en,kk-KZ,testing error,тестілеу қатесі
269,en,kk-KZ,tissue damage,тіннің зақымдалуы
270,en,kk-KZ,tp shortage,дәретхана қағазының жетіспеушілігі
271,en,kk-KZ,toilet paper shortage,дәретхана қағазының жетіспеушілігі
272,en,kk-KZ,touch,жанасу
273,en,kk-KZ,touching,жанасу
274,en,kk-KZ,transmissibility,жұғу
275,en,kk-KZ,transmissible,жұқпалы
276,en,kk-KZ,transmission,трансмиссия
277,en,kk-KZ,transmission potential,ықтимал жұғу
278,en,kk-KZ,typical flu,қарапайым тұмау
279,en,kk-KZ,underlying disease,бастапқы ауру
280,en,kk-KZ,updates,жаңартулар
281,en,kk-KZ,vaccine,вакцина
282,en,kk-KZ,vaccines,вакциналар
283,en,kk-KZ,ventilation,желдету
284,en,kk-KZ,ventilator,желдеткіш
285,en,kk-KZ,ventilators,желдеткіштер
286,en,kk-KZ,viral infection,вирустық инфекция
287,en,kk-KZ,viral outbreak,вирустың таралуы
288,en,kk-KZ,viral pandemic,вирустық пандемия
289,en,kk-KZ,viral pneumonia,вирустық пневмония
290,en,kk-KZ,virtual care,виртуалды күтім
291,en,kk-KZ,virulence,уыттылық
292,en,kk-KZ,virus itself,вирустың өзі
293,en,kk-KZ,virus outbreak,вирустың таралуы
294,en,kk-KZ,virus scare,вирустан қорқу
295,en,kk-KZ,virus spreads,вирустың таралуы
296,en,kk-KZ,virus strain,вирус штаммы
297,en,kk-KZ,viral transmission,вирус трансмиссиясы
298,en,kk-KZ,vivid-19,vivid-19
299,en,kk-KZ,washing hands,қол жуу
300,en,kk-KZ,washing ones hands,біреудің қолын жуу
301,en,kk-KZ,wash your hands,қолыңызды жуу
302,en,kk-KZ,white blood cell count,қандағы лейкоцит деңгейі
303,en,kk-KZ,widespread transmission,таралу трансмиссиясы
304,en,kk-KZ,working from home,үйден жұмыс істеу
305,en,kk-KZ,WFH,үйден жұмыс істеу
306,en,kk-KZ,Wuhan,Ухань
