id,sourceLang,targetLang,sourceString,targetString
190,en,ig-NG,pathogen,patojin
191,en,ig-NG,pathology,ọmụmụ ọgwụgwọ
192,en,ig-NG,patient care equipment,akụrụngwa nlekọta onye ọrịa
193,en,ig-NG,personal protective equipment,akụrụngwa nchedo nkeonwe
194,en,ig-NG,person-to-person transmission,nnyefe site na mmadụ-gaa-na-mmadụ
195,en,ig-NG,phlegm,nkwapụta ụkwara
196,en,ig-NG,physical contact,onye a ga-akpọtụrụ
197,en,ig-NG,plague,ọrịa mkpochapụ
198,en,ig-NG,pneumonia,ọrịa oyi
199,en,ig-NG,pneumonias,ọrịa oyi
200,en,ig-NG,positive test,nnwale positivu
201,en,ig-NG,precaution,mkpachapụ anya
202,en,ig-NG,precautionary,ihe mkpachapụ anya
203,en,ig-NG,pre-existing condition,ọnọdụ dịbụ adị
204,en,ig-NG,preparedness,nkwadobe
205,en,ig-NG,prognosis,nleba anya
206,en,ig-NG,protect myself,kpuchido onwe m
207,en,ig-NG,protect others,kpuchido ndị ọzọ
208,en,ig-NG,protect yourself,kpuchido onwe gị
209,en,ig-NG,protective measures,ụkpụrụ mkpuchido
210,en,ig-NG,public health crisis,nsogbu ahụike ọhaneze
211,en,ig-NG,pulmonary tissue damage,mmebi akpa ume ahụ
212,en,ig-NG,quarantine,mwezuga iche
213,en,ig-NG,rapid risk assessment,nyocha ngwangwa maka ihe egwu
214,en,ig-NG,reagent,reagent
215,en,ig-NG,regular flu,flu nkịtị
216,en,ig-NG,reinfection,mfegharị
217,en,ig-NG,renal disease,ọrịa renal
218,en,ig-NG,renal failure,mbibi renal
219,en,ig-NG,respirator,ihe iku ume
220,en,ig-NG,respiratory,okuku ume
221,en,ig-NG,respiratory disease,ọrịa okuku ume
222,en,ig-NG,respiratory distress,nsogbu okuku ume
223,en,ig-NG,respiratory droplets,ihe ntụsa okuku ume
224,en,ig-NG,respiratory hygiene,ịdị ọcha okuku ume
225,en,ig-NG,respiratory illness,ọrịa okuku ume
226,en,ig-NG,respiratory syndrome,ihe ngosipụta mgbanwe okuku ume
227,en,ig-NG,respiratory tract disease,ọrịa trakt okuku ume
228,en,ig-NG,restrictions,mmachi
229,en,ig-NG,resurge,mkpalitegharị
230,en,ig-NG,RNA,RNA
231,en,ig-NG,rubeola,rubeola
232,en,ig-NG,runny nose,imi na agba mmiri
233,en,ig-NG,SARS,SARS
234,en,ig-NG,SARS-CoV-2,SARS-CoV-2
235,en,ig-NG,SARS-CoV,SARS-CoV
236,en,ig-NG,sars-related coronavirus,sars-metụtara coronavirus
237,en,ig-NG,seasonal flu,flu kwa mgbanwe oge
238,en,ig-NG,seasonal influenza,influenze kwa mgbanwe oge
239,en,ig-NG,secretion,mmịpụta
240,en,ig-NG,self-quarantine,mwezuga iche onwe
241,en,ig-NG,sepsis,sepsis
242,en,ig-NG,septic shock,mmaja septik
243,en,ig-NG,Severe Acute Respiratory Syndrome,Nnukwu Ihe Ngosipụta Mgbanwe Okuku Ume
244,en,ig-NG,shortness of breath,mbeleta ume
245,en,ig-NG,sickened,ịya ahụ
246,en,ig-NG,sickness,ọrịa
247,en,ig-NG,sneeze,ize uzere
248,en,ig-NG,sneezes,zere uzere
249,en,ig-NG,sneezing,ize uzere
250,en,ig-NG,social distancing,ịnọpụ n'ebe ọhaneze nọ
251,en,ig-NG,sore throat,akpịrị mgbu
252,en,ig-NG,spanish flu,Spanish flu
253,en,ig-NG,specimen collection,mkpokọta ụdịrị
254,en,ig-NG,spread,kesaa
255,en,ig-NG,sputum,sputum
256,en,ig-NG,stigmatisation,nkatọ
257,en,ig-NG,supportive,nkwado
258,en,ig-NG,surface,ihu
259,en,ig-NG,surfaces,ihu
260,en,ig-NG,suspected infection,ọrịa a na enyo enyo
261,en,ig-NG,swab,swab
262,en,ig-NG,swine flu,flu ezi
263,en,ig-NG,symptom,ihe ngosipụta
264,en,ig-NG,symptomatic,na egosi ahụ mgbanwe
265,en,ig-NG,symptoms,ihe ngosipụta
266,en,ig-NG,targeted disinfection,nhicha agbadoro anya
267,en,ig-NG,test kit,ngwungwu nnwale
268,en,ig-NG,testing error,mperi nnwale
269,en,ig-NG,tissue damage,mmebi anụahụ
270,en,ig-NG,tp shortage,ụkọ tp
271,en,ig-NG,toilet paper shortage,ụkọ akwụkwọ ụlọ mposi
272,en,ig-NG,touch,metụ
273,en,ig-NG,touching,mmetụ
274,en,ig-NG,transmissibility,nnyefe
275,en,ig-NG,transmissible,enwere ike ịnyefe
276,en,ig-NG,transmission,nnyefe
277,en,ig-NG,transmission potential,nke nwere ike ịgafe
278,en,ig-NG,typical flu,flu dịkarịrị
279,en,ig-NG,underlying disease,ọrịa isi mmalite
280,en,ig-NG,updates,mmelite
281,en,ig-NG,vaccine,ọgwụ mgbochi
282,en,ig-NG,vaccines,ọgwụ mgbochi
283,en,ig-NG,ventilation,imepe oghere maka ikuku
284,en,ig-NG,ventilator,igwe eji eku ume
285,en,ig-NG,ventilators,igwe ndị eji eku ume
286,en,ig-NG,viral infection,ọrịa na akpọtụ
287,en,ig-NG,viral outbreak,ndapụta na akpọtụ
288,en,ig-NG,viral pandemic,ọgbaghara na akpọtụ
289,en,ig-NG,viral pneumonia,ọrịa oyi na akpọtụ
290,en,ig-NG,virtual care,nlekọta oteaka
291,en,ig-NG,virulence,njigide
292,en,ig-NG,virus itself,nje n'onwe ya
293,en,ig-NG,virus outbreak,ndapụta nje
294,en,ig-NG,virus scare,ihe egwu nje
295,en,ig-NG,virus spreads,nkesa nje
296,en,ig-NG,virus strain,ụdị nje
297,en,ig-NG,viral transmission,nnyefe nje
298,en,ig-NG,vivid-19,vivid-19
299,en,ig-NG,washing hands,ịsacha aka
300,en,ig-NG,washing ones hands,ịsacha aka mmadụ
301,en,ig-NG,wash your hands,sachaa aka gị
302,en,ig-NG,white blood cell count,ngụ seelụ ọbara ọcha
303,en,ig-NG,widespread transmission,nnyefe gazuru ebe niile
304,en,ig-NG,working from home,i si n'ụlọ arụ ọrụ
305,en,ig-NG,WFH,WFH
306,en,ig-NG,Wuhan,Wuhan
