id,sourceLang,targetLang,sourceString,targetString
269,en,tl,tissue damage,pinsala sa tisyu
270,en,tl,tp shortage,kakulangan ng tp
271,en,tl,toilet paper shortage,kakulangan sa papel sa banyo
272,en,tl,touch,hawakan
273,en,tl,touching,nakakaantig
274,en,tl,transmissibility,paglilipat
275,en,tl,transmissible,maililipat
276,en,tl,transmission,paghahatid
277,en,tl,transmission potential,potensyal na paghahatid
278,en,tl,typical flu,tipikal na trangkaso
279,en,tl,underlying disease,napapailalim na sakit
280,en,tl,updates,mga update
281,en,tl,vaccine,bakuna
282,en,tl,vaccines,mga bakuna
283,en,tl,ventilation,bentilasyon
284,en,tl,ventilator,bentilador
285,en,tl,ventilators,mga bentilador
286,en,tl,viral infection,impeksyon sa virus
287,en,tl,viral outbreak,pagsilakbo ng virus
288,en,tl,viral pandemic,viral pandemya
289,en,tl,viral pneumonia,viral pulmunya
290,en,tl,virtual care,virtual na pangangalaga
291,en,tl,virulence,birtud
292,en,tl,virus itself,virus mismo
293,en,tl,virus outbreak,pagsiklab ng virus
294,en,tl,virus scare,takot sa virus
295,en,tl,virus spreads,kumakalat ang virus
296,en,tl,virus strain,virus pilay
297,en,tl,viral transmission,pagpapadala ng virus
298,en,tl,vivid-19,matingkad-19
299,en,tl,washing hands,paghuhugas ng kamay
300,en,tl,washing ones hands,naghuhugas ng mga kamay
301,en,tl,wash your hands,hugasan ang iyong mga kamay
302,en,tl,white blood cell count,bilang ng puting selula ng dugo
303,en,tl,widespread transmission,laganap na paghahatid
304,en,tl,working from home,nagtatrabaho mula sa bahay
305,en,tl,WFH,W.F.H.
306,en,tl,Wuhan,"Wuhan, China"
