id,sourceLang,targetLang,sourceString,targetString
115,en,sr-RS,gastroenteritis,гастроентеритис
116,en,sr-RS,germicide,гермицид
117,en,sr-RS,global pandemic,глобална пандемија
118,en,sr-RS,global warming,глобално загревање
119,en,sr-RS,good respiratory hygiene,добра респираторна хигијена
120,en,sr-RS,Guangdong,Гуандунг
121,en,sr-RS,H1N1,H1N1
122,en,sr-RS,H1N1 virus,вирус H1N1
123,en,sr-RS,hand disinfectant,средство за дезинфекцију руку
124,en,sr-RS,hand sanitizer,средство за чишћење руку
125,en,sr-RS,health care provider,здравствена установа
126,en,sr-RS,health crisis,здравствена криза
127,en,sr-RS,health plan carrier,установа здравственог осигурања
128,en,sr-RS,health services,здравствене услуге
129,en,sr-RS,heart failure,срчана инсуфицијенција
130,en,sr-RS,high fever,висока температура
131,en,sr-RS,HIV,ХИВ
132,en,sr-RS,hospitalize,хоспитализовати
133,en,sr-RS,household bleach,кућни избељивач
134,en,sr-RS,Hubei,Хубеј
135,en,sr-RS,hydrogen peroxide,водоник-пероксид
136,en,sr-RS,hygiene,хигијена
137,en,sr-RS,immune system,имуни систем
138,en,sr-RS,immunity,имунитет
139,en,sr-RS,immunocompromised,имуно компромитован
140,en,sr-RS,immunologist,имунолог
141,en,sr-RS,incubation,инкубација
142,en,sr-RS,incubation period,период инкубације
143,en,sr-RS,indirect contact,посредни контакт
144,en,sr-RS,infect,заразити
145,en,sr-RS,infection,инфекција
146,en,sr-RS,infectious,инфективно
147,en,sr-RS,infectivity,инфективност
148,en,sr-RS,influenza,инфлуенза
149,en,sr-RS,initial transmission event,иницијални пренос
150,en,sr-RS,intensive care equipment,опрема за интензивну негу
151,en,sr-RS,intermediate host,домаћин-посредник
152,en,sr-RS,intrauterine,интраутерина
153,en,sr-RS,intubation,интубација
154,en,sr-RS,isolation,изолација
155,en,sr-RS,Isopropanol,изопропанол
156,en,sr-RS,laboratory test kit,опрема за лабораторијско испитивање
157,en,sr-RS,laboratory testing,лабораторијско испитивање
158,en,sr-RS,lack of testing,недостатак испитивања
159,en,sr-RS,lack of tests,недостатак тестова
160,en,sr-RS,latest updates,најновије вести
161,en,sr-RS,liver failure,инсуфицијенција јетре
162,en,sr-RS,local public health authority,локална јавна здравствена установа
163,en,sr-RS,lockdown,карантин
164,en,sr-RS,lungs,плућа
165,en,sr-RS,masks,маске
166,en,sr-RS,measles,богиње
167,en,sr-RS,mechanical ventilation,механичка вентилација
168,en,sr-RS,media coverage,покривеност у медијима
169,en,sr-RS,medical care,здравствена нега
170,en,sr-RS,MERS,MERS
171,en,sr-RS,MERS CoV,MERS CoV
172,en,sr-RS,microbiologist,микробиолог
173,en,sr-RS,mild cough,благи кашаљ
174,en,sr-RS,mortality rate,стопа морталитета
175,en,sr-RS,multi-organ failure,инсуфицијенција више органа
176,en,sr-RS,nasal congestion,запушеност ваздушног пута
177,en,sr-RS,neutral detergent,неутрални детерџент
178,en,sr-RS,new normal,нова свакодневница
179,en,sr-RS,novel corona virus,нови вирус корона
180,en,sr-RS,novel coronavirus,нови корона вирус
181,en,sr-RS,novel coronavirus outbreak,нагла појава новог корона вируса
182,en,sr-RS,novel virus,нови вирус
183,en,sr-RS,online medical consultation,медицинске консултације на мрежи
184,en,sr-RS,onset,почетак
185,en,sr-RS,outbreak,нагла појава
186,en,sr-RS,outbreak readiness,припремљеност на наглу појаву
187,en,sr-RS,overall case fatality,укупан број смртних случајева
188,en,sr-RS,pandemic,пандемија
189,en,sr-RS,pangolin,панголин
190,en,sr-RS,pathogen,патоген
191,en,sr-RS,pathology,патологија
192,en,sr-RS,patient care equipment,опрема за негу пацијената
193,en,sr-RS,personal protective equipment,лична заштитна опрема
194,en,sr-RS,person-to-person transmission,пренос с особе на особу
195,en,sr-RS,phlegm,шлајм
196,en,sr-RS,physical contact,физички контакт
197,en,sr-RS,plague,куга
198,en,sr-RS,pneumonia,упала плућа
199,en,sr-RS,pneumonias,упале плућа
200,en,sr-RS,positive test,позитиван тест
201,en,sr-RS,precaution,мера предострожности
202,en,sr-RS,precautionary,предострожно
203,en,sr-RS,pre-existing condition,претходно постојеће стање
204,en,sr-RS,preparedness,припремљеност
205,en,sr-RS,prognosis,прогноза
206,en,sr-RS,protect myself,заштити себе
207,en,sr-RS,protect others,заштити друге
208,en,sr-RS,protect yourself,заштити себе
209,en,sr-RS,protective measures,заштитне мере
210,en,sr-RS,public health crisis,криза јавног здравља
211,en,sr-RS,pulmonary tissue damage,оштећење плућног ткива
212,en,sr-RS,quarantine,карантин
213,en,sr-RS,rapid risk assessment,брза процена ризика
214,en,sr-RS,reagent,реагенс
215,en,sr-RS,regular flu,редовни грип
216,en,sr-RS,reinfection,поновно инфицирање
217,en,sr-RS,renal disease,бубрежна болест
218,en,sr-RS,renal failure,бубрежна инсуфицијенција
219,en,sr-RS,respirator,респиратор
220,en,sr-RS,respiratory,респираторно
221,en,sr-RS,respiratory disease,респираторна болест
222,en,sr-RS,respiratory distress,респираторни дистрес
223,en,sr-RS,respiratory droplets,респираторне капљице
224,en,sr-RS,respiratory hygiene,респираторна хигијена
225,en,sr-RS,respiratory illness,болест плућа
226,en,sr-RS,respiratory syndrome,респираторни синдром
227,en,sr-RS,respiratory tract disease,болест респираторног тракта
228,en,sr-RS,restrictions,ограничења
229,en,sr-RS,resurge,поновна појава
230,en,sr-RS,RNA,РНА
231,en,sr-RS,rubeola,рубеола
232,en,sr-RS,runny nose,цурење носа
233,en,sr-RS,SARS,САРС
234,en,sr-RS,SARS-CoV-2,SARS-CoV-2
235,en,sr-RS,SARS-CoV,SARS-CoV
236,en,sr-RS,sars-related coronavirus,корона вирус који је повезан са сарсом
237,en,sr-RS,seasonal flu,сезонски грип
238,en,sr-RS,seasonal influenza,сезонска инфлуенза
239,en,sr-RS,secretion,секреција
240,en,sr-RS,self-quarantine,самоизолација
241,en,sr-RS,sepsis,сепса
242,en,sr-RS,septic shock,септички шок
243,en,sr-RS,Severe Acute Respiratory Syndrome,тешки акутни респираторни синдром
244,en,sr-RS,shortness of breath,кратак дах
245,en,sr-RS,sickened,болестан
246,en,sr-RS,sickness,болест
247,en,sr-RS,sneeze,кинути
248,en,sr-RS,sneezes,кијавице
249,en,sr-RS,sneezing,кијање
250,en,sr-RS,social distancing,социјално дистанцирање
251,en,sr-RS,sore throat,болно грло
252,en,sr-RS,spanish flu,шпанска грозница
253,en,sr-RS,specimen collection,прикупљање узорака
254,en,sr-RS,spread,ширење
255,en,sr-RS,sputum,испљувак
256,en,sr-RS,stigmatisation,стигматизација
257,en,sr-RS,supportive,подршка
258,en,sr-RS,surface,површина
259,en,sr-RS,surfaces,површине
260,en,sr-RS,suspected infection,сумња на инфекцију
261,en,sr-RS,swab,узорак
262,en,sr-RS,swine flu,свињски грип
263,en,sr-RS,symptom,симптом
264,en,sr-RS,symptomatic,симптоматично
265,en,sr-RS,symptoms,симптоми
266,en,sr-RS,targeted disinfection,циљана дезинфекција
267,en,sr-RS,test kit,опрема за тестирање
268,en,sr-RS,testing error,грешка у тестирању
269,en,sr-RS,tissue damage,оштећење ткива
270,en,sr-RS,tp shortage,несташица тп
271,en,sr-RS,toilet paper shortage,несташица тоалет папира
272,en,sr-RS,touch,додир
273,en,sr-RS,touching,додиривање
274,en,sr-RS,transmissibility,преносивост
275,en,sr-RS,transmissible,преносив
276,en,sr-RS,transmission,пренос
277,en,sr-RS,transmission potential,могућност преноса
278,en,sr-RS,typical flu,типични грип
279,en,sr-RS,underlying disease,основна болест
280,en,sr-RS,updates,новости
281,en,sr-RS,vaccine,вакцина
282,en,sr-RS,vaccines,вакцине
283,en,sr-RS,ventilation,вентилација
284,en,sr-RS,ventilator,вентилатор
285,en,sr-RS,ventilators,вентилатори
286,en,sr-RS,viral infection,вирусна инфекција
287,en,sr-RS,viral outbreak,нагла појава вируса
288,en,sr-RS,viral pandemic,вирусна пандемија
289,en,sr-RS,viral pneumonia,вирусна упала плућа
290,en,sr-RS,virtual care,виртуелна брига
291,en,sr-RS,virulence,вируленција
292,en,sr-RS,virus itself,сам вирус
293,en,sr-RS,virus outbreak,нагла појава вируса
294,en,sr-RS,virus scare,страх од вируса
295,en,sr-RS,virus spreads,ширење вируса
296,en,sr-RS,virus strain,сој вируса
297,en,sr-RS,viral transmission,пренос вируса
298,en,sr-RS,vivid-19,vivid-19
299,en,sr-RS,washing hands,прање руку
300,en,sr-RS,washing ones hands,прање руку
301,en,sr-RS,wash your hands,перите руке
302,en,sr-RS,white blood cell count,број белих крвних зрнаца
303,en,sr-RS,widespread transmission,широко распрострањен пренос
304,en,sr-RS,working from home,рад од куће
305,en,sr-RS,WFH,WFH
306,en,sr-RS,Wuhan,Вухан
