id,sourceLang,targetLang,sourceString,targetString
239,en,ln-CD,secretion,kobimisa mai ndakisa nsoi
240,en,ln-CD,self-quarantine,komifandela
241,en,ln-CD,sepsis,kopanzana ya mikrobe
242,en,ln-CD,septic shock,maladi makasi
243,en,ln-CD,Severe Acute Respiratory Syndrome,Bilembo ya Maladi ya Makasi ya Pema
244,en,ln-CD,shortness of breath,kopema na pasi
245,en,ln-CD,sickened,kozala maladi
246,en,ln-CD,sickness,maladi
247,en,ln-CD,sneeze,Itsie
248,en,ln-CD,sneezes,Itsie
249,en,ln-CD,sneezing,kosala itsie
250,en,ln-CD,social distancing,kosangana te na bato mosusu
251,en,ln-CD,sore throat,mungongo pasi
252,en,ln-CD,spanish flu,grippe espaniole
253,en,ln-CD,specimen collection,kozwa bilembo
254,en,ln-CD,spread,kopanzana
255,en,ln-CD,sputum,Nsoi
256,en,ln-CD,stigmatisation,komona yango mabe
257,en,ln-CD,supportive,kosalisa
258,en,ln-CD,surface,Esika
259,en,ln-CD,surfaces,bisika
260,en,ln-CD,suspected infection,maladi oyo ekoki kozala
261,en,ln-CD,swab,kombo
262,en,ln-CD,swine flu,grippe ya bangulu
263,en,ln-CD,symptom,elembo
264,en,ln-CD,symptomatic,bilembo
265,en,ln-CD,symptoms,bilembo
266,en,ln-CD,targeted disinfection,kolongola mbindo
267,en,ln-CD,test kit,biloko ya komekela
268,en,ln-CD,testing error,komeka libunga
269,en,ln-CD,tissue damage,kobeba ya tissue
270,en,ln-CD,tp shortage,kosila ya bapapie ya wc
271,en,ln-CD,toilet paper shortage,kosila ya bapapie ya wc
272,en,ln-CD,touch,kosimba
273,en,ln-CD,touching,kosimba
274,en,ln-CD,transmissibility,lolenge ya kopanzana
275,en,ln-CD,transmissible,kopanzana
276,en,ln-CD,transmission,kopanza
277,en,ln-CD,transmission potential,lolenge ya kopanza yango
278,en,ln-CD,typical flu,grippe oyo eyebani
279,en,ln-CD,underlying disease,maladi bazolobela
280,en,ln-CD,updates,basango ya sika
281,en,ln-CD,vaccine,lingwele
282,en,ln-CD,vaccines,mangwele
283,en,ln-CD,ventilation,mopepe
284,en,ln-CD,ventilator,eloko epesaka mopepe
285,en,ln-CD,ventilators,biloko epesaka mopepe
286,en,ln-CD,viral infection,maladi oyo epanzani
287,en,ln-CD,viral outbreak,kopanzana ya makasi
288,en,ln-CD,viral pandemic,maladi makasi oyo epanzani
289,en,ln-CD,viral pneumonia,maladi ya pema oyo epanzani
290,en,ln-CD,virtual care,lisalisi na internet
291,en,ln-CD,virulence,ndenge ezomonana
292,en,ln-CD,virus itself,virisi yango moko
293,en,ln-CD,virus outbreak,komata ya virisi
294,en,ln-CD,virus scare,ndenge virisi ezobangisa
295,en,ln-CD,virus spreads,kopanzana ya virisi
296,en,ln-CD,virus strain,pasi ya virisi
297,en,ln-CD,viral transmission,ezopesama mingi
298,en,ln-CD,vivid-19,vivid-19
299,en,ln-CD,washing hands,sokola maboko
300,en,ln-CD,washing ones hands,kosokola maboko
301,en,ln-CD,wash your hands,sokola maboko na yo
302,en,ln-CD,white blood cell count,kotanga selile ya pembe ya makila
303,en,ln-CD,widespread transmission,kopesama na mokili mobimba
304,en,ln-CD,working from home,kosala longwa na ndako
305,en,ln-CD,WFH,WFH
306,en,ln-CD,Wuhan,Wuhan
